gene_id,gene_kmer_AAA,gene_kmer_AAG,gene_kmer_AAC,gene_kmer_AAT,gene_kmer_AGA,gene_kmer_AGG,gene_kmer_AGC,gene_kmer_AGT,gene_kmer_ACA,gene_kmer_ACG,gene_kmer_ACC,gene_kmer_ACT,gene_kmer_ATA,gene_kmer_ATG,gene_kmer_ATC,gene_kmer_ATT,gene_kmer_GAA,gene_kmer_GAG,gene_kmer_GAC,gene_kmer_GAT,gene_kmer_GGA,gene_kmer_GGG,gene_kmer_GGC,gene_kmer_GGT,gene_kmer_GCA,gene_kmer_GCG,gene_kmer_GCC,gene_kmer_GCT,gene_kmer_GTA,gene_kmer_GTG,gene_kmer_GTC,gene_kmer_GTT,gene_kmer_CAA,gene_kmer_CAG,gene_kmer_CAC,gene_kmer_CAT,gene_kmer_CGA,gene_kmer_CGG,gene_kmer_CGC,gene_kmer_CGT,gene_kmer_CCA,gene_kmer_CCG,gene_kmer_CCC,gene_kmer_CCT,gene_kmer_CTA,gene_kmer_CTG,gene_kmer_CTC,gene_kmer_CTT,gene_kmer_TAA,gene_kmer_TAG,gene_kmer_TAC,gene_kmer_TAT,gene_kmer_TGA,gene_kmer_TGG,gene_kmer_TGC,gene_kmer_TGT,gene_kmer_TCA,gene_kmer_TCG,gene_kmer_TCC,gene_kmer_TCT,gene_kmer_TTA,gene_kmer_TTG,gene_kmer_TTC,gene_kmer_TTT,gene_length,gene_gccount,gene_complexity,gene_exon_nonconstit_percent,exon_count,mean_exon_length,median_exon_length,sd_exon_length,mean_exon_complexity,median_exon_complexity,sd_exon_complexity,mean_exon_gccount,median_exon_gccount,sd_exon_gccount,transcript_count,mean_trans_exon_nonconstit_percent,median_trans_exon_nonconstit_percent,sd_trans_exon_nonconstit_percent,mean_distance_between_exons,median_distance_between_exons,sd_distance_between_exons,mean_exons_per_trans,median_exons_per_trans,sd_exons_per_trans,mean_trans_length,median_trans_length,sd_trans_length,mean_trans_gccount,median_trans_gccount,sd_trans_gccount,mean_trans_complexity,median_trans_complexity,sd_trans_complexity,mean_3utr_complexity,median_3utr_complexity,sd_3utr_complexity,mean_5utr_complexity,median_5utr_complexity,sd_5utr_complexity,mean_5utr_length,median_5utr_length,sd_5utr_length,mean_5utr_gccount,median_5utr_gccount,sd_5utr_gccount,mean_3utr_length,median_3utr_length,sd_3utr_length,mean_3utr_gccount,median_3utr_gccount,sd_3utr_gccount,error_level
ENSG00000163541,3091.2028037126615,1930.2905018755416,1174.6023053966053,2382.0606193357476,2089.09454316459,1782.4384634340106,1201.9823125154073,1954.9325082824635,1590.7784136023963,216.30205623853442,950.0862470224287,1467.5683815677871,1927.5525011636614,1905.6484954686198,1166.3883032609647,2902.280754592943,1971.3605125537447,1653.752429975641,780.330202885856,1544.2324015004328,1519.590395093511,1226.6243189223292,1040.4402705144753,1371.73835665198,1267.6943296005322,158.80404128905073,1078.7722804807981,1338.8823481094175,1407.3323659064226,1766.0104591627294,1015.7982641075536,1979.5745146893853,1369.0003559400998,1883.7444897735782,1133.5322947184022,1796.1284669934116,180.70804698409214,232.73006050981547,221.77805766229477,251.8960654929767,1429.2363716014643,276.5380718998985,974.7282534293505,1631.8484242805994,1095.2002847520794,1990.526517536906,1448.4023765846257,2209.566574487309,2146.5925581140696,1560.660405771714,1133.5322947184022,2179.4485666566293,2160.2825616734694,1919.3384990280208,1379.9523587876206,2590.148673438626,1894.696492621099,235.46806122169565,1308.7643402787353,2305.396599403108,2590.148673438626,2387.5366207595075,2113.73654957151,5109.109328368205,36523,14336,997.0653213185558,100.0,33,207.69696969696966,152.0,259.92937560620254,709.1465352932534,729.9636102092602,124.5246407859502,90.72727272727272,63.0,103.52363037227076,9,100.0,100.0,0.0,4546.5161290322585,3406.0,3281.622371845647,4.444444444444445,4.0,2.242270674512285,873.4444444444445,717.0,477.5039557718635,383.77777777777777,326.0,201.7212047466613,900.4199553114056,906.567709453436,40.88560367087136,178.18528892500936,0.0,353.5958996105516,87.19009788610606,0.0,261.5702936583182,23.444444444444443,0.0,70.33333333333333,12.888888888888891,0.0,38.66666666666667,52.77777777777778,0.0,104.97830463693174,23.0,0.0,46.47042069962354,high
ENSG00000168676,3219.412899078694,1957.8958645810794,1189.200771373464,1625.7767302335383,2161.452753374743,2517.6773087636684,1869.5093207627822,1497.2144846796514,1837.3687593743105,302.65695307478114,1317.763016927351,1521.3199057210052,1130.2764088279325,1577.5658881508307,1325.7981572744688,1738.2686950931893,1748.9822155560132,2346.2609813584713,1074.030426398107,1253.4818941504075,2030.2121277051408,1928.4336833083137,1955.2174844653734,1266.8737947289374,1684.7010927790698,334.79751446325355,1861.4741804156643,1765.052496250249,899.9357188772185,1751.6605956717192,966.8952217698679,1205.2710520676999,1794.5146775230148,2589.993571887736,1770.409256481661,1641.8470109277741,289.265052496251,369.616455967432,305.3353331904872,297.3001928433691,2367.688022284121,372.294836083138,1917.7201628454898,2153.4176130276246,1191.87915148917,2485.536747375194,1957.8958645810794,1864.1525605313702,1229.3764731090537,1151.7034497535803,945.4681808442201,1250.8035140347015,1941.8255838868436,2362.3312620527086,1515.9631454895932,1762.374116134543,1907.0066423826659,251.76773087636653,1714.1632740518355,2059.6743089779075,1355.2603385472346,1767.730876365955,1684.7010927790698,2863.1883436897688,37336,17714,996.8733631109693,100.0,55,265.4727272727273,161.0,349.28688487563903,735.560771644038,747.4361434323541,115.02700570823255,140.9090909090909,92.0,183.45968098046652,11,100.0,100.0,0.0,3996.1408450704225,1553.0,5132.3283000875235,7.454545454545455,4.0,6.234799697883427,1949.2727272727273,702.0,1865.4460641309945,1031.8181818181818,372.0,986.7107801358834,918.13210065667,901.8206443797674,48.01258085644419,210.99268599801619,0.0,363.9788526554661,197.31577345201046,0.0,312.52118087843684,34.727272727272734,0.0,65.81806880954639,20.636363636363633,0.0,37.073636798330774,77.9090909090909,0.0,169.67996613946772,38.0,0.0,85.8079250419214,high
ENSG00000166295,4395.549066008816,1621.2678112884478,1253.7133074870337,2341.271839283012,2008.9622879008982,2109.662151956083,1671.6177433160387,1646.4427773022433,1480.288001611193,332.3095513821055,1288.9582599063474,1701.8277025325933,1792.457580182257,1379.5881375560111,1465.1830220029158,2054.2772267257305,1716.9326821408706,2215.397009214029,946.5787221187271,1218.46835506772,1651.4777705050024,1243.6433210815155,1641.4077840994842,1389.6581239615293,1661.5477569105205,473.2893610593618,1565.8828860580977,1525.602940436025,1001.9636473490784,1646.4427773022433,866.0188308745797,1586.022858869134,1626.3028044912069,2270.7819344443815,1515.5329540305067,1621.2678112884478,347.41453099038296,443.0794018428069,473.2893610593618,362.5195105986604,2044.207240320212,433.00941543728857,1324.203212325661,1777.3526005739798,1122.8034842152972,2366.4468052968086,1696.7927093298342,1681.687729721557,1878.0524646291617,1329.2382055284202,1082.5235385932244,1510.4979608277476,2089.522179145046,2129.8021247671204,1440.0080559891203,1701.8277025325933,1847.8425054126071,387.6944766124562,1399.7281103670475,1862.9474850208844,1883.0874578319208,1968.6823422788254,1470.2180152056749,4007.8545893963483,19861,8631,994.0712914390406,100.0,13,698.3076923076923,169.0,1004.519900633746,763.9730747979527,747.4361434323542,155.66609507431662,304.84615384615387,99.0,418.03146734702597,5,100.0,100.0,0.0,5800.307692307692,6310.0,3433.277549335217,3.6,3.0,0.8944271909999159,2484.8,3100.0,1177.9960526249654,1081.8,1350.0,526.7235517802484,951.3461887748025,965.842808721029,25.93020019933213,575.8700318346279,959.7669689788421,525.6950114296088,440.64016838637593,649.4529179067682,411.0484969946043,142.0,100.0,203.2043306625132,82.8,67.0,112.93670793856177,1645.6,2742.0,1502.2206229445794,687.6,1146.0,627.6900509009204,high
ENSG00000089006,2837.423312883419,1887.9637744668328,1230.6456324861194,1986.5614957639398,1942.7402862985589,1745.5448437043449,1453.4034472684723,1957.3473561203525,1493.5728892784048,281.18609406952976,1059.0125620800443,1723.6342389716544,1376.7163307040557,1635.9918200408927,1132.0479111890124,2377.3006134969196,1782.062518258829,1709.0271691498608,931.2007011393499,1343.85042360502,1460.706982179369,1340.1986561495717,1314.6362839614328,1478.9658194566111,1321.9398188723296,398.0426526438806,1318.2880514168812,1672.5094945953767,1449.7516798130239,1738.241308793448,996.9325153374213,1928.1332164767653,1380.3680981595041,1946.3920537540073,1197.7797253870838,1657.902424773583,284.8378615249782,408.997955010226,354.22144317849904,394.39088518843215,1603.125912941857,398.0426526438806,1146.654981010806,1774.7589833479321,1172.217353198945,2267.7475898334674,1544.6976336546825,2410.1665205959553,1942.7402862985589,1555.6529360210277,1197.7797253870838,1533.7423312883373,2077.85568215015,2096.114519427392,1588.5188431200634,2286.0064271107094,1763.803680981587,365.17674554484444,1398.6269354367462,2223.9263803680865,2231.2299152789833,2406.514753140507,2077.85568215015,4999.269646508988,27384,11537,995.9897177522242,100.0,62,282.62903225806457,111.5,527.6955851802439,699.6484512636574,686.7420806573961,156.1406419253653,133.2741935483871,58.0,224.2175589674881,19,100.0,100.0,0.0,2169.7961165048546,1479.0,2841.294786865158,6.421052631578948,6.0,4.4760571622018235,1318.5263157894738,845.0,952.6084871680293,599.1578947368421,432.0,374.1772104168314,921.2734816188427,913.6243262394746,27.3187649568879,310.0672478905801,0.0,418.7375185168404,314.52986339371495,0.0,386.9416313423085,102.36842105263159,0.0,149.35684730288503,75.47368421052633,0.0,110.29725916865277,159.4736842105263,0.0,254.16822260093204,66.89473684210526,0.0,100.38475688671406,high
ENSG00000142920,2412.0526542724283,1709.4884216399985,1095.6958429502658,1777.9694118243901,1912.3950592233812,2069.6477033505007,1529.4087807847463,1597.889770969138,1547.1631115732923,256.1696299490201,1268.1664848961411,1463.464123570147,1471.0731224795238,1706.9520886702062,1161.6405001648652,2041.7480406827876,1608.0351028483071,1960.5853856494346,918.1525350648061,1303.675146473233,1706.9520886702062,1909.8587262535889,1729.7790853983367,1356.938138838871,1549.6994445430846,347.4776168615423,1656.2254292743605,1821.087072310859,1055.1145154335893,1879.4227306160815,1070.332513252343,1384.8378015065862,1476.1457884191084,2196.4643518401035,1521.7997818753695,1793.1874096431438,281.5329596469429,334.79595201258087,299.2872904354889,311.9689552844503,2069.6477033505007,344.94128389175,1770.3604129150133,2328.3536662692904,1080.4778451315121,2597.2049610672484,2115.3016968067577,2140.6650265046783,1498.972785147239,1242.8031551982183,999.3151900981592,1506.5817840566158,1889.5680624952506,2386.6893245745077,1818.5507393410667,2122.910695716134,1821.087072310859,278.99662667715063,1818.5507393410667,2320.7446673599143,1641.0074314556068,2034.1390417734108,1892.104395465043,3781.6724579601387,39427,18107,997.1629285388071,100.0,55,356.0909090909091,172.0,574.1353006342176,761.7770598926757,747.4361434323542,85.47685476614215,201.30909090909094,94.0,308.60875823049105,19,100.0,100.0,0.0,3835.317307692307,1198.0,5473.468360064718,6.473684210526316,6.0,2.8745709061939735,1601.1052631578948,879.0,1486.4751705792255,909.6842105263158,541.0,802.9208520999078,919.0814970463082,914.4137709178116,42.543934580144196,85.10906127805336,0.0,255.10219618520262,90.1615105327853,0.0,270.23157039181075,47.63157894736842,0.0,149.55237303600953,31.315789473684205,0.0,97.84457779309375,29.47368421052632,0.0,90.93609992190035,16.473684210526315,0.0,50.243151463715414,high
ENSG00000197070,721.129082105697,1040.48624703822,710.8272380756156,422.3756052333368,1174.410219429278,2626.970227670766,2008.85958586587,1277.4286597300918,1339.23972391058,494.48851344390647,1545.2766045122078,999.2788709178943,154.52766045122078,937.467806737406,721.129082105697,885.9585865869991,793.2419903162667,2266.4056866179094,1215.6175955496035,1009.5807149479757,2080.9724940764404,3554.1361903781108,3399.6085299268866,2008.85958586587,1977.9540537756259,1246.5231276398476,3512.9288142577843,2390.0278149788887,576.9032656845576,2606.3665396106026,1442.258164211394,1040.48624703822,968.3733388276502,3265.6845575358257,1895.5393015349748,885.9585865869991,391.47007314309263,1308.334191820336,1184.7120634593593,782.9401462861853,2379.725970948807,1328.9378798804987,3214.1753373854176,3471.721438137458,484.1866694138251,4367.981868754546,2307.613062738236,1473.163696301638,412.0737612032554,515.0922015040693,556.2995776243948,381.16822911301125,1648.2950448130216,3543.834346348029,2534.2536314000313,1596.7858246626147,1318.6360358504173,597.5069537447204,2122.179870196767,1771.9171731739982,649.0161738951273,1411.3526321211498,1339.23972391058,1689.5024209333471,9707,5906,987.7906655587972,100.0,40,230.425,141.0,278.5254108464423,710.7274657410215,716.9285457412376,123.30658867937065,147.25,87.5,172.76985581091128,12,100.0,100.0,0.0,1305.3200000000002,194.0,2541.4458719398294,5.166666666666667,5.0,1.7494587907710375,1003.0833333333333,830.0,745.0256198564076,632.75,514.5,470.2177686987169,907.8210175522948,910.7016016269687,29.079796777621112,136.52621876140796,0.0,319.54957525548576,133.46653396447306,0.0,206.78355829221059,10.416666666666668,0.0,19.25644323494362,9.083333333333332,0.0,16.833183317663376,59.0,0.0,149.17104276634927,36.75,0.0,92.12553194616375,high
ENSG00000103187,2360.7194573584106,1518.5580367349917,1028.8849935218273,1394.7107689962536,1842.4662754363067,2227.3454767166927,1707.1869522139928,1461.3977593171126,1554.7595457663151,436.3234509564803,1329.9291212559906,1310.875695450031,1006.0208825546755,1579.5289993140627,1047.938419327787,1491.883240606648,1512.8420089932038,2263.546985748016,1066.9918451337467,1137.4895206157976,1941.5440896272971,2316.8965780047033,2006.3257373675601,1573.8129715722748,1669.0801006020733,628.7630515966733,2004.4203947869642,1937.7334044661052,927.9018367502407,2507.4308360643004,1173.691029647121,1368.03597286791,1267.0528160963236,2497.9041231613205,1710.9976373751847,1600.4877677006184,400.1219419251569,626.8577090160774,571.6027741787942,546.8333206310466,2135.889032848086,670.6805883697847,2065.391357366035,2381.6782257449663,821.2026522368664,2848.487157990979,2116.8356070421264,1941.5440896272971,1162.2589741635452,958.3873180397762,825.0133373980583,992.6834844905037,1796.7380535020034,2667.479612834362,1954.881487691469,2393.110281228542,1718.6190076975686,409.6486548281367,1853.8983309198825,2097.7821812361667,1183.2177425501009,1876.7624418870341,1741.4831186647202,2825.6230470238274,52484,26369,997.9189711962046,100.0,15,725.0,375.0,940.5570537870477,813.5796504976465,847.4352989779659,118.03640975645496,391.8666666666666,224.0,462.1984525329023,6,100.0,100.0,0.0,18911.88888888889,24603.0,11291.644803176865,2.5,2.0,0.8366600265340756,1812.5,1229.0,1805.947479856488,979.6666666666667,725.5,874.2138563684898,925.7057183189745,925.371677434212,37.51992979798579,453.32707788929144,427.16992517082076,497.4220303430125,254.15645813546112,0.0,394.50426732663493,72.0,0.0,116.46973855899223,55.66666666666667,0.0,88.58141264772574,470.5,193.0,598.7272333876253,249.33333333333331,96.0,320.69653360562955,high
ENSG00000106258,3898.758056909232,2219.77676465966,1745.0086464392534,2449.3004244615677,2559.346014777551,1801.603521458906,1377.1419588115116,1493.4758685741308,2386.4172299952916,251.53277786511575,1282.8171671120906,1826.7567992454183,1987.108945134434,1880.2075145417568,1534.3499449772132,2373.8405911020363,2254.3625216161117,1729.2878478226833,1097.3117434365627,1383.4302782581397,1685.2696116962868,1141.3299795629591,927.5271183776084,1116.1767017764469,1506.052507467387,103.75727086936023,949.5362364408059,1282.8171671120906,1081.5909448199925,1370.8536393648835,984.121993397259,1317.402924068545,2273.2274799559946,2075.145417387225,1716.7112089294271,2037.4155007074585,226.37950007860417,125.76638893255786,185.50542367552285,182.3612639522089,1961.9556673479217,169.7846250589531,1043.861028140224,1628.6747366766342,1285.9613268354046,2075.145417387225,1590.9448199968658,1958.8115076246077,1886.495833988385,1207.3573337525538,1188.4923754126696,1905.360792328269,1993.397264581062,1801.603521458906,1351.9886810249993,1961.9556673479217,2248.074202169484,194.9379028454647,1528.0616255305852,2169.470209086639,1836.1892784153604,1782.7385631190218,2031.1271812608304,3370.5392233925127,31805,12871,996.5306785803205,100.0,56,259.0,155.0,315.9651879558886,736.4878932750195,733.0051252517987,103.93320814527897,111.83928571428572,68.0,139.86081091060294,15,100.0,100.0,0.0,2516.8349514563106,2005.0,1915.5968101765502,7.866666666666666,6.0,4.373077809027587,1645.6,1623.0,987.8401981812935,714.6,669.0,425.1506959722803,929.7005756124142,942.7016236818484,33.19629928576642,225.70079651410703,0.0,391.2396434197644,174.86985913316647,0.0,300.18096756279823,26.6,0.0,45.66930823086457,14.333333333333332,0.0,24.610295948376297,275.8666666666666,0.0,797.9984664026321,112.33333333333333,0.0,334.29812756765193,high
ENSG00000134548,4001.4452172342308,2294.2823593171424,1571.6737422093802,2637.5214524433295,2583.3258061602473,1625.8693884924623,1192.304218227805,1634.9019962063094,1788.4563273417089,234.8478005600218,975.5216330954764,1698.1302502032386,2023.3041279017316,1671.0324270616975,1418.1194110739807,3025.9235841387517,2402.673651883307,1526.510703640145,876.1629482431591,1318.7607262216634,1481.34766507091,1228.434649083193,966.4890253816294,1002.6194562370175,1174.239002800111,352.2717008400325,849.065125101618,1418.1194110739807,1174.239002800111,1228.434649083193,903.2607713847002,1508.445488212451,1761.3585042001678,1833.619365910944,1083.9129256616407,1851.684581338638,234.8478005600218,334.20648541233857,397.43473940926737,225.8151928461748,1544.575919067839,343.23909312618554,1101.9781410893347,1427.1520187878277,1255.5324722247342,1689.0976424893915,1616.8367807786153,2375.5758287417657,2330.4127901725305,1381.9889802185926,1165.206395086264,2330.4127901725305,1824.586758197097,1490.380272784757,1237.4672567970401,1960.0758739048024,2023.3041279017316,261.9456237015628,1490.380272784757,2393.6410441694597,2754.945352723341,1923.9454430494143,2231.0541053202132,4317.586487218877,11071,4262,990.0844528770912,100.0,21,292.76190476190476,132.0,453.54282099509686,706.6689849192624,706.3073821006267,134.03202156309217,119.85714285714286,64.0,151.05141035895218,7,100.0,100.0,0.0,1383.6818181818182,1212.0,859.0382987395258,4.142857142857143,4.0,1.0690449676496976,1340.5714285714287,1683.0,689.0502780743112,531.0,624.0,251.40670900621038,922.8863203518042,943.830141621447,31.976836190880835,256.39277107080966,0.0,438.7533944015258,176.1482162339248,0.0,309.4125760940099,29.42857142857143,0.0,62.03992570073227,12.714285714285714,0.0,26.234292352531547,307.85714285714283,0.0,654.2783374506166,102.28571428571429,0.0,216.32284074635166,high
ENSG00000133812,3705.0399483267747,1858.4360894668166,1341.8913335698737,2565.654332051071,2071.222269421386,1564.9579761840248,1266.0486750810624,1829.5344114237657,1764.5541285752956,193.19510960330672,1043.951887434799,1601.036580989444,2217.4763985790096,1810.331283059591,1293.2046141819155,2908.4010777029553,1869.686407094313,1496.6801864447368,815.0661150131997,1430.342106641224,1370.0171276386145,1034.0593667623452,1010.0069635587242,1174.3003951188941,1255.7682124214537,199.01423941063496,1043.5639454476438,1324.8218861350517,1365.1678527991764,1459.63172667143,948.7121295881911,1793.649777611924,1654.7665462104178,1837.4872221604442,1228.6122733206005,1826.624846520103,188.73377675102174,205.60925319227363,186.60009582166805,241.10594501697588,1645.8438805058518,218.21736777481814,1034.8352507366553,1609.3773337132775,1322.688205205699,1868.1346391456927,1480.9685359649575,2174.608808998327,2241.5288017826506,1539.1598340382143,1217.3619556931042,2406.7920883108936,1981.801641382121,1783.5632859458929,1360.512548953316,2322.2207351109946,1881.3246667089643,211.62235399317947,1385.9227491119714,2311.164388477063,2499.510223241058,2310.0005625155964,2067.1488785562533,5130.338809136082,515541,197529,1000.0,100.0,96,254.59375,130.5,610.813755370653,711.7324715005276,709.8904252564954,108.52564913439645,109.16666666666667,58.5,252.87765573875794,15,100.0,100.0,0.0,10231.07638888889,3055.0,22352.120474518986,10.6,5.0,12.84412038916751,2332.9333333333334,993.0,2557.1724470222034,1008.8,448.0,1102.052708099105,925.5556118384123,923.9539394977484,43.49627723525644,176.87134142610088,0.0,368.40041122767644,46.05722778701285,0.0,178.37887619158224,9.2,0.0,35.63144678510823,7.0,0.0,27.110883423451916,246.0,0.0,612.9324129601426,94.46666666666665,0.0,235.59040323247055,high
ENSG00000198912,1665.3236637120667,1396.7230727907636,761.0350076103495,1441.489837944314,1719.0437818963273,1710.0904288656172,1951.83096069479,1459.3965440057343,1441.489837944314,465.57435759691975,1423.583131882894,1334.0496015757928,1002.7755394395192,1396.7230727907636,1020.6822455009392,1692.183722804197,1378.8163667293434,1817.5306652341385,1029.6355985316493,1226.6093652072716,1459.3965440057343,2121.94466827828,1781.717253111298,1360.9096606679232,1602.650192497096,608.8280060882796,2032.411137971181,1916.0175485719496,805.8017727638994,2614.3790849673233,1244.5160712686918,1727.9971349270375,1137.0758349001705,2381.5919061688664,1942.87760766408,1208.7026591458514,384.99418032052984,841.6151848867394,698.3615363953795,617.7813591189896,1969.7376667562103,1101.2624227773301,2086.1312561554405,2229.3849046467985,1226.6093652072716,2578.5656728444837,2157.7580804011195,2032.411137971181,1092.30906974662,1244.5160712686918,931.1487151938393,1235.5627182379817,1889.1574894798193,2050.317844032601,1727.9971349270375,2945.6531471035887,1656.3703106813566,367.08747425910985,1844.3907243262688,2515.8922016295146,1468.3498970364444,2023.457784940471,1960.7843137255002,3823.0817441131567,11169,5509,988.8654048208227,100.0,11,612.0909090909091,489.0,700.2420230956516,797.7898540201459,873.8681278935483,127.77774886535238,317.54545454545456,256.0,374.8237889025625,3,100.0,100.0,0.0,4218.555555555556,3300.0,2711.612348359879,4.0,4.0,1.0,2560.6666666666665,2517.0,917.2798555148441,1298.0,1240.0,518.4390031623778,953.925163129795,957.4689353911463,9.984616166990902,303.85233883983824,0.0,526.2876888692339,214.72188285384328,0.0,371.9092105997092,33.0,0.0,57.15767664977295,26.0,0.0,45.033320996790806,278.33333333333337,0.0,482.08747477333753,116.33333333333334,0.0,201.4952439471794,high
ENSG00000187066,1273.5956333863994,1682.9656584034576,1046.167841710256,750.5117125312709,2001.3645667500584,2979.304070957466,1933.1362292472154,1228.1100750511707,2160.564020923358,432.1128041846714,1637.480100068229,1591.9945417330002,841.4828292017278,1296.3384125540138,1159.8817375483277,841.4828292017278,1364.5667500568568,2433.4773709347273,1228.1100750511707,864.225608369342,2183.306800090972,3729.815783488732,2820.1046167841673,1364.5667500568568,1819.4223334091437,432.1128041846714,2365.249033431885,2342.506254264271,750.5117125312709,1523.7662042301572,1614.7373209006146,886.9683875369562,1341.8239708892424,2888.3329542870097,2615.4196042756403,1887.6506709119867,318.39890834659997,955.1967250397989,523.0839208551286,500.34114168751427,2615.4196042756403,841.4828292017278,2433.4773709347273,2478.9629292699556,1137.1389583807133,3274.9602001364497,2456.2201501023414,1523.7662042301572,773.2544916988851,1137.1389583807133,932.4539458721847,636.7978166931997,1387.3095292244711,2433.4773709347273,1705.708437571072,1682.9656584034576,2137.821241755744,591.3122583579712,1933.1362292472154,1978.621787582444,750.5117125312709,1114.396179213099,1387.3095292244711,1000.6822833750274,4397,2443,974.9612392263446,100.0,13,469.5384615384616,160.0,1103.115558723308,734.2772056958983,738.9878856101989,117.08213285819271,259.15384615384613,86.0,616.8416660907732,6,100.0,100.0,0.0,462.6666666666667,432.0,155.21356255173063,2.5,2.5,1.0488088481701516,1073.0,465.0,1498.9969979956597,591.6666666666667,247.5,840.593044621871,882.0259683940194,868.1918274809811,47.63453033481165,199.804142025227,0.0,310.2677743167498,306.99247984304276,286.771418296495,339.19896462187165,39.5,30.0,48.015622457696,21.833333333333336,18.0,25.348898726900675,23.333333333333336,0.0,37.07110285204187,11.166666666666666,0.0,18.11537100549328,high
ENSG00000122566,3352.5812289925098,2094.2859605274543,1447.901404809104,2421.787468758085,1784.0213737826462,1827.1136774972028,1353.0983366370792,1999.4828923554296,1206.5845040075865,474.0153408601228,896.3199172627784,1473.756787037838,1861.5875204688482,1706.455227096444,991.1229854348031,2611.3936051021346,1861.5875204688482,1861.5875204688482,767.0430061191083,1430.6644833232813,1947.7721278979616,1775.4029130397348,1154.8737395501184,1646.1260018960647,991.1229854348031,749.8060846332856,913.5568387486011,1508.2306300094833,1740.9290700680895,1749.5475308110008,870.4645350340444,2180.4705679565677,1232.4398862363205,1542.7044729811287,758.424545376197,1404.8091010945473,344.73842971645274,775.6614668620197,405.0676549168321,577.4368697750589,1241.0583469792318,491.2522623459455,870.4645350340444,1249.6768077221432,1008.3599069206258,1740.9290700680895,1103.1629750926504,2171.8521072136564,2869.947427389475,1465.1383262949266,1077.3075928639164,1913.2982849263162,1844.3505989830255,2137.378264242011,1249.6768077221432,2318.365939843149,1499.612169266572,387.83073343100943,1172.1106610359411,1792.6398345255575,2723.433594759982,2352.8397828147945,1887.4429026975822,5722.657933293128,11603,4649,990.6242918922396,100.0,37,536.9189189189188,123.0,959.90567761104,725.8565241978866,690.8584168051926,152.68904159374148,211.37837837837841,66.0,389.4835149379347,8,100.0,100.0,0.0,1100.84375,654.0,1013.8367831251046,9.0,10.5,3.927922024247863,2994.0,2631.5,2060.9910930701,1214.125,1048.0,861.1043470036436,948.3084590987614,956.1095153545695,37.55787841601087,457.7755934177826,435.61597423972665,490.3861476483075,371.67509101686187,366.5196497890597,397.56666248267635,90.375,84.5,97.83212662515315,57.875,54.0,62.69754495079646,747.375,246.5,1095.2239089402156,254.0,79.5,375.2644781636394,high
ENSG00000134759,3081.407861013918,1737.3270987811177,1130.8277737561818,2103.18314323165,1938.8413906442415,1704.0674583765244,1367.5581554594633,1962.3187838710132,1653.1997730518524,248.4690783166709,1128.8713243206175,1529.943458611301,1813.6286267681257,1839.0624694304618,1140.6100209340034,2660.771232367543,1623.8530315183878,1631.678829260645,976.2682683466014,1443.8596834464713,1522.1176608690437,1248.2147398900404,1099.524582787153,1340.167863361563,1326.4727173126128,207.3836401698198,1193.4341556942397,1510.3789642556578,1357.7759082816417,1707.980357247653,995.8327627022445,1870.3656603994907,1394.9484475573636,2054.2719073425365,1344.0807622326915,1817.5415256392544,179.9933480719191,238.68683113884921,238.68683113884921,258.2513254944926,1702.1110089409601,238.68683113884921,1250.1711893256047,1770.586739185711,1144.522919805132,2161.876626298586,1596.4627394204874,2095.3573454893917,1952.5365366931917,1549.507952966944,1109.3068299649744,2089.487997182698,2034.7074129868927,2019.0558175023782,1529.943458611301,2371.2167159039914,1929.05914346642,221.07878621877018,1391.035548686235,2187.310468960925,2384.911861952943,2246.003952027861,1995.5784242756065,5403.713341029023,51113,20724,997.8752561150723,100.0,100,201.5499999999999,129.5,602.3178860523623,685.2241513525381,700.6842154010246,105.99428953035395,89.95,51.0,256.75021760930275,28,100.0,100.0,0.0,2134.017777777778,1893.0,2255.491257394392,9.035714285714286,6.0,7.244319066010188,1302.0,642.5,1606.7003915317093,570.2857142857143,283.0,696.0682627839216,907.4302337137498,896.1539080485558,35.39825505342883,254.475568847204,0.0,366.4984200004163,201.96544451017982,0.0,262.47005297449147,25.57142857142857,0.0,68.85057818495147,14.035714285714286,0.0,33.7018321766561,299.0357142857142,0.0,1118.79622750403,127.39285714285714,0.0,478.4996102235891,low
